brand,processor_brand,processor_name,proc_gn,ram,ram_type,ssd,hdd,graphic_card_gb,Price
5,0,1,9,8,2,0,0,0,84751
2,0,7,9,4,0,512,1000,2,99436
4,1,3,9,4,2,0,500,8,136291
3,1,1,8,32,0,0,0,8,218026
1,2,1,13,16,0,512,500,6,181863
4,0,0,11,4,0,1024,1000,6,146749
4,2,3,12,4,1,0,2000,8,154290
0,0,3,12,32,2,256,0,4,205798
2,1,4,10,16,0,1024,1000,8,198769
0,1,6,8,8,1,512,2000,4,127154
4,0,0,13,16,1,128,1000,6,177406
4,0,3,9,16,0,1024,0,8,182650
4,1,3,11,32,0,0,1000,4,199171
6,1,6,8,16,0,256,500,2,124802
1,2,4,8,32,0,512,0,2,170980
1,1,0,13,8,0,128,500,8,167616
0,0,3,11,4,2,256,1000,0,90547
4,2,2,9,8,0,128,0,8,136256
1,0,4,8,32,0,512,500,6,209346
5,2,0,12,32,2,1024,500,6,236836
1,0,3,12,16,1,512,500,2,140245
2,1,3,11,16,2,512,2000,4,163694
2,0,6,9,4,1,256,500,2,92804
1,2,0,11,4,1,1024,500,4,129164
5,0,2,8,4,2,128,1000,8,136666
2,2,4,12,32,0,1024,1000,0,187874
6,0,7,10,8,1,1024,1000,6,152038
1,1,5,11,8,0,256,1000,8,164819
6,1,2,10,32,2,0,2000,2,185421
1,0,7,10,16,1,1024,1000,8,196271
3,0,2,13,8,0,1024,1000,0,119612
3,0,0,12,16,1,0,1000,4,153689
3,2,7,11,4,1,0,500,0,78843
0,0,0,10,4,2,128,2000,2,104432
6,0,7,8,16,0,128,1000,0,113530
6,2,2,13,4,0,0,500,6,136528
6,1,6,9,32,1,512,0,0,166390
5,0,2,13,16,0,0,2000,8,200447
6,0,0,9,16,1,128,1000,4,147072
5,1,2,12,16,2,256,500,6,173721
3,1,5,11,8,2,256,0,6,143980
3,2,1,11,16,0,1024,0,6,178466
2,0,7,9,16,2,256,500,2,130055
1,0,1,8,16,2,128,500,2,120521
3,2,5,9,8,0,256,2000,8,162125
1,1,7,9,4,1,512,500,4,114867
1,2,1,11,8,2,0,1000,0,94599
2,1,3,10,32,0,0,0,8,224360
4,2,2,8,16,0,128,1000,2,127104
4,1,4,11,32,0,1024,1000,8,244849
0,2,2,13,8,2,0,1000,4,136760
2,1,1,9,4,2,256,0,8,138906
0,1,6,10,4,1,512,0,6,130902
0,1,0,8,16,1,1024,0,0,115637
4,1,4,12,4,1,1024,500,2,118723
2,1,7,8,8,1,1024,1000,2,115619
4,0,6,8,8,1,0,2000,4,120917
0,1,2,9,4,1,1024,500,4,120233
2,0,1,9,16,0,128,500,4,142047
0,1,7,12,16,1,256,2000,2,147535
6,0,7,12,8,2,512,1000,6,156850
1,0,3,12,4,1,256,2000,0,95204
2,2,3,11,8,2,128,0,4,124597
2,1,1,11,8,1,128,1000,2,116219
1,2,1,9,32,0,256,500,6,209057
0,2,5,9,8,0,0,0,4,115715
6,1,3,12,16,2,128,0,4,156281
5,2,0,11,4,1,1024,500,0,97261
1,1,4,10,4,0,512,2000,0,95590
4,2,7,11,32,0,512,0,8,233122
0,1,5,9,32,1,128,0,4,186474
1,1,1,11,16,2,1024,1000,8,199162
1,1,5,9,32,2,256,1000,2,179002
2,0,1,12,8,2,512,500,0,104603
4,2,1,12,8,0,512,500,6,162136
4,0,1,12,16,1,1024,500,4,169275
4,2,2,10,4,0,0,2000,4,115992
1,2,4,10,16,0,128,0,8,176450
5,2,3,9,32,0,1024,500,0,173253
3,0,7,8,4,0,256,1000,8,138845
0,2,2,13,4,1,512,0,4,126424
3,0,1,10,4,0,0,500,0,78076
1,1,0,9,32,0,256,0,4,189703
3,2,7,11,8,2,512,0,0,100692
1,2,2,12,8,0,128,0,4,127099
3,1,0,12,32,1,256,500,6,221170
4,1,0,12,32,0,512,0,8,238893
6,2,4,9,16,1,0,0,0,107485
4,1,7,12,16,1,512,0,8,191231
4,0,3,10,8,1,512,1000,0,105512
2,0,3,11,32,2,0,500,0,165419
2,2,5,12,16,2,256,2000,0,132780
3,0,2,9,32,0,128,1000,4,191356
1,0,5,11,32,0,0,0,2,178940
4,2,6,12,8,0,0,0,4,128871
3,1,3,8,8,1,0,2000,2,102146
2,2,2,12,32,1,512,2000,4,218333
6,0,4,13,4,1,1024,1000,2,123275
0,2,5,10,4,0,128,0,0,77882
3,2,4,11,32,0,128,2000,0,175537
6,0,4,10,8,0,1024,1000,2,124003
0,0,1,8,4,0,512,2000,2,99479
5,2,1,8,8,2,512,0,8,149282
3,0,4,13,4,2,1024,0,0,104163
3,0,5,10,32,2,1024,0,4,206313
5,0,1,11,16,0,256,0,8,182154
5,0,6,8,16,2,512,500,2,128967
3,0,0,8,8,2,0,500,4,111829
5,0,0,12,8,0,128,500,6,147627
4,1,1,13,4,2,512,1000,6,146862
0,2,5,9,32,0,1024,1000,6,223511
0,0,0,8,4,0,0,2000,4,111941
0,2,7,11,32,0,256,2000,2,189748
4,1,0,11,32,1,256,1000,4,205883
1,0,3,12,8,0,0,2000,8,168503
5,2,5,11,16,2,0,1000,8,187625
6,0,1,12,16,2,1024,500,6,181193
5,0,1,8,8,0,1024,1000,2,114822
3,0,0,8,16,1,128,1000,8,175412
2,0,5,8,8,1,128,2000,0,92790
0,0,5,8,4,1,256,2000,0,78889
5,0,7,9,32,2,0,1000,6,208237
6,0,1,13,16,1,256,0,6,177277
3,1,5,13,16,1,1024,2000,6,195165
4,1,1,9,4,0,512,1000,8,148118
1,0,1,8,4,1,512,2000,2,107504
4,0,3,11,16,1,512,0,6,169073
6,1,0,12,16,1,0,2000,4,164538
3,1,3,13,8,0,0,1000,6,152266
0,1,5,10,8,0,0,1000,8,155922
5,0,1,12,16,1,512,0,2,137114
3,2,5,10,8,2,128,1000,6,142478
1,2,4,10,4,2,512,0,0,85557
4,2,0,8,32,0,256,1000,6,205061
1,2,4,10,8,1,256,1000,6,142952
1,0,7,8,32,2,512,2000,2,182848
6,2,3,9,8,1,128,2000,4,128392
6,1,4,11,16,0,1024,0,6,180244
5,1,3,10,8,2,512,2000,6,151731
6,2,0,11,32,0,512,500,8,233666
6,1,0,8,32,1,512,0,2,174322
3,0,7,10,16,0,512,500,8,188250
0,2,5,12,32,0,0,0,6,216539
5,2,1,9,16,0,128,500,6,160286
3,0,7,13,16,0,0,2000,0,133182
0,1,4,9,32,2,128,2000,8,234098
1,0,0,10,4,1,512,1000,2,103226
3,0,5,9,32,2,128,500,6,209938
2,1,2,13,32,1,256,1000,0,182088
3,0,6,12,8,1,0,0,0,94119
6,1,1,11,32,1,512,500,4,203297
0,1,2,12,8,1,256,1000,2,120468
5,0,2,9,8,1,128,0,0,86719
5,1,3,13,32,2,128,500,2,189542
0,0,1,11,16,1,256,1000,6,170231
6,1,1,13,4,0,128,500,4,125718
4,2,7,12,32,2,0,500,2,183414
3,1,3,8,32,2,1024,1000,4,201775
6,1,4,8,16,1,128,2000,2,127377
2,0,6,11,8,0,512,2000,2,123910
1,1,4,11,16,0,128,1000,8,187218
0,2,5,11,16,1,512,0,4,154823
3,2,6,8,8,1,128,1000,2,101479
5,1,3,12,32,0,128,1000,8,240999
1,1,5,11,16,2,512,500,8,191156
4,2,0,8,16,2,0,2000,4,144095
2,0,3,11,32,1,1024,2000,6,238131
5,2,4,11,32,2,512,2000,4,218158
0,2,3,13,4,2,0,2000,2,113045
3,1,3,11,16,0,128,1000,6,171141
0,1,2,8,4,2,1024,500,4,114452
1,2,5,12,8,0,0,2000,4,139987
3,0,1,8,32,1,0,2000,4,190772
6,2,0,8,32,1,1024,500,4,198341
0,2,2,11,4,0,512,1000,6,141112
6,0,3,13,16,0,256,1000,2,147038
6,2,7,10,8,1,512,1000,8,161130
0,2,2,10,16,0,128,2000,4,153574
1,1,3,10,16,1,512,2000,8,195455
4,0,0,8,4,1,256,2000,8,145534
3,1,1,11,16,1,256,1000,8,186124
3,1,3,10,4,1,0,2000,4,119666
2,0,5,9,32,1,128,0,4,189803
5,0,4,9,32,1,0,500,4,191538
2,2,6,9,32,2,512,0,4,197414
2,1,2,12,8,2,512,0,0,100843
3,0,2,11,8,1,1024,2000,2,130423
0,1,2,8,16,2,0,500,0,103826
6,1,3,8,4,0,0,0,6,115049
1,0,1,11,16,0,0,1000,0,120214
6,2,5,13,32,1,0,1000,0,173660
0,1,1,13,16,2,256,1000,0,132923
4,0,3,12,16,0,1024,1000,2,153034
3,2,3,11,16,0,128,500,8,183089
1,1,4,13,32,0,128,1000,6,227398
0,0,7,12,4,0,128,500,6,133924
4,1,5,10,16,2,256,500,2,130931
5,0,2,10,32,0,1024,500,0,176108
0,0,6,12,8,0,1024,500,8,177593
2,1,2,11,4,0,256,2000,4,122700
0,1,1,10,32,1,0,0,2,173852
0,0,3,11,16,0,512,2000,8,195147
6,2,5,13,32,0,0,0,2,187808
0,1,0,10,4,2,128,2000,2,103429
2,0,5,13,16,0,0,1000,4,161465
2,0,5,11,8,0,256,500,8,162803
3,2,7,11,8,0,128,1000,0,96693
0,2,2,9,8,1,512,1000,8,161537
6,2,7,12,32,2,128,1000,8,239149
0,1,0,8,4,2,0,2000,0,80165
5,0,0,12,8,1,1024,1000,4,147173
5,0,4,11,16,1,1024,500,8,196369
6,0,1,11,16,2,1024,500,0,133370
3,2,6,12,16,0,512,0,2,133085
3,0,4,11,32,2,1024,2000,2,203439
2,1,3,13,4,1,256,500,0,95866
2,2,7,10,4,0,512,500,2,101621
4,2,7,11,8,2,1024,2000,8,181761
6,2,4,12,4,0,256,1000,0,94733
0,2,3,12,16,0,256,500,8,189758
1,1,5,12,16,1,128,1000,6,174334
6,0,3,9,32,2,128,500,4,188795
4,1,2,13,16,1,512,0,4,164833
2,0,4,13,4,2,512,1000,4,134739
6,1,1,9,16,2,0,500,0,108093
6,2,3,13,8,0,512,2000,6,163742
2,2,5,9,32,0,128,2000,4,201505
4,1,3,13,32,0,256,2000,8,251589
2,1,7,9,4,1,0,500,4,105474
3,0,6,9,16,0,512,1000,6,165234
0,1,7,13,16,1,256,0,8,190494
2,1,1,9,4,0,128,0,8,136777
4,0,0,13,4,1,1024,500,0,106055
5,0,6,9,8,2,0,500,0,86042
3,0,0,12,4,1,256,500,2,103089
5,1,3,8,16,1,128,1000,6,155227
1,0,2,13,8,1,128,2000,8,176496
2,2,1,9,32,2,0,1000,6,209828
3,2,3,12,16,1,0,1000,4,152097
0,2,5,8,32,2,512,500,4,192505
2,1,3,9,32,0,512,0,2,182622
0,2,6,8,32,0,0,1000,8,219065
6,1,7,13,16,2,0,0,8,187363
5,1,2,8,32,1,256,500,2,174093
3,2,0,10,16,0,512,1000,4,157135
0,0,3,11,32,1,128,2000,8,239095
4,1,3,10,4,1,512,2000,6,138462
0,2,7,13,4,2,512,1000,8,164087
4,1,2,13,16,0,0,2000,4,164637
2,0,4,8,32,2,0,1000,8,221659
3,0,0,12,32,2,512,2000,8,250704
0,2,3,9,32,2,1024,500,0,173915
1,1,3,11,4,2,1024,2000,8,169341
0,1,4,9,32,1,512,2000,2,187358
1,1,0,12,32,0,1024,500,2,198165
3,1,6,13,16,0,512,500,6,182281
0,2,6,11,32,0,0,2000,8,234789
4,0,1,10,4,1,0,0,6,122728
0,2,1,13,32,1,0,0,4,201918
5,1,5,13,4,2,128,1000,4,124360
2,1,7,8,4,2,0,2000,0,80103
6,0,2,12,8,2,0,1000,0,100743
4,1,3,8,4,2,512,500,8,141768
5,2,0,8,8,0,1024,2000,8,171334
1,2,3,9,8,2,1024,500,6,151879
2,0,1,13,32,1,0,2000,6,228966
3,2,5,12,8,1,0,2000,8,168896
4,2,5,8,16,1,0,0,8,167447
6,2,0,10,4,2,512,0,0,91900
2,2,3,11,16,0,512,2000,0,131779
1,1,7,12,8,0,512,1000,0,105661
6,2,5,9,32,2,1024,500,8,236266
3,0,7,12,4,2,128,0,6,132572
3,0,5,13,16,1,1024,0,2,153681
1,2,3,9,32,1,512,2000,2,188468
4,0,5,11,8,0,256,1000,6,146388
1,2,6,10,32,1,128,2000,6,218590
0,0,0,8,16,1,0,1000,6,154108
3,0,2,12,32,2,1024,2000,0,194562
2,2,3,9,16,0,128,0,4,141432
0,2,4,11,32,2,256,500,8,233423
5,1,2,8,4,0,128,1000,0,72821
6,2,3,11,32,2,1024,2000,2,204787
0,2,2,10,4,0,512,2000,8,158542
6,1,6,8,16,1,0,1000,6,157394
1,2,5,8,4,0,512,1000,2,98193
0,2,5,8,32,0,512,0,6,210294
1,1,1,9,4,2,1024,1000,6,139159
5,2,2,8,16,0,512,2000,6,168638
3,2,3,11,32,0,512,0,8,236126
5,1,4,9,4,0,1024,0,2,99366
3,1,4,8,4,2,1024,500,2,101274
1,0,5,11,8,0,256,500,6,145268
3,2,7,11,4,2,512,500,0,90156
6,0,1,12,8,1,128,1000,4,133078
0,0,0,11,16,2,0,0,0,115002
5,1,2,13,8,0,0,1000,8,168043
0,2,5,10,16,1,1024,0,4,156734
5,2,1,8,4,0,1024,2000,0,90817
6,1,2,8,4,2,256,0,2,92493
3,0,0,8,8,1,512,0,0,84077
6,1,4,11,16,1,1024,500,6,183050
4,2,0,11,4,1,1024,0,8,163653
4,1,2,8,8,0,0,2000,0,89441
0,2,3,13,8,1,512,1000,0,111162
6,0,2,9,8,1,256,0,4,120874
0,2,1,9,4,1,1024,500,6,138520
0,0,0,10,16,1,1024,0,4,159898
1,0,3,12,4,2,1024,1000,8,166752
0,2,3,10,8,0,0,500,8,224450
4,2,7,8,32,0,1024,2000,6,224771
0,0,4,8,4,1,1024,2000,4,121713
4,1,5,8,16,2,0,1000,6,157479
3,2,3,12,8,1,1024,1000,4,147362
1,0,0,11,32,0,512,0,2,188683
6,0,4,12,32,0,512,2000,6,231810
0,1,6,10,4,0,0,1000,8,145098
4,2,2,11,32,1,512,1000,4,205027
5,0,1,11,32,1,256,2000,2,193389
1,1,0,10,8,2,1024,0,8,167333
0,0,6,11,8,2,256,0,4,123863
2,2,0,9,16,0,512,0,2,139839
3,1,2,10,32,0,0,2000,8,235855
3,0,7,10,16,2,0,2000,8,183064
5,1,0,9,16,0,256,2000,2,137258
4,2,3,12,8,2,512,2000,8,174035
0,1,5,12,8,1,1024,1000,4,148415
1,2,3,12,4,0,512,500,4,124116
4,0,2,11,8,0,512,2000,8,173210
3,2,0,9,16,2,0,500,0,110409
4,0,5,10,32,1,128,0,2,180146
3,0,3,10,8,0,1024,1000,0,130007
4,2,5,10,16,0,1024,500,4,160517
5,0,1,11,16,2,0,0,8,179820
6,1,2,11,8,1,512,0,6,144536
5,0,7,13,16,2,0,0,6,174675
5,2,7,12,4,1,512,2000,0,102409
6,1,0,13,32,1,128,1000,0,177506
6,1,3,13,8,2,128,0,0,99715
0,0,6,11,16,2,256,2000,4,159849
1,0,2,12,4,1,512,500,4,122981
1,2,3,12,32,2,0,1000,8,236341
0,1,3,10,16,0,0,500,4,144905
5,2,7,11,32,0,0,500,8,228896
0,0,0,12,8,0,256,2000,8,171149
3,1,5,13,8,0,1024,500,0,119467
3,2,2,9,4,0,0,1000,6,123576
1,2,1,9,8,2,128,500,0,85640
0,2,5,11,4,1,0,2000,4,123194
2,2,4,10,16,2,512,0,2,127048
2,2,4,10,32,0,0,2000,4,200203
0,1,2,12,8,0,1024,0,6,157893
3,2,0,11,32,2,0,500,4,194820
1,1,6,9,32,2,1024,0,6,215732
1,2,4,13,16,1,1024,2000,2,162850
3,0,7,12,16,0,256,2000,2,151240
2,0,6,13,8,2,128,1000,8,167930
4,2,3,12,16,1,0,1000,4,157128
4,0,4,8,32,0,0,0,8,211869
3,1,7,13,4,0,0,0,0,86752
4,2,5,11,4,0,512,1000,0,99841
6,1,6,13,4,2,512,500,0,96012
0,2,2,13,8,0,128,1000,0,104066
0,0,3,12,16,0,0,500,0,121860
3,1,5,9,16,1,512,0,4,145419
5,0,2,8,16,2,512,0,8,174221
2,0,2,13,16,1,512,2000,8,204189
3,2,6,9,8,2,128,2000,6,215513
4,1,6,10,4,0,512,500,0,84140
2,0,7,8,32,1,0,500,2,171027
5,2,7,8,8,2,0,1000,6,133667
4,2,5,12,4,2,256,500,6,137094
1,2,2,13,4,0,1024,0,4,133822
6,0,1,10,32,0,512,0,6,216454
4,2,0,12,8,1,1024,0,2,123557
6,1,5,11,8,1,1024,2000,8,178705
2,1,5,9,4,2,1024,500,6,136862
6,0,0,9,16,1,1024,500,4,158770
2,1,0,12,8,0,1024,2000,0,118464
2,2,0,9,32,1,0,2000,2,181592
2,0,6,13,8,1,128,2000,0,109707
2,2,5,9,4,2,512,0,6,129432
2,0,5,13,16,0,512,500,8,197002
4,0,3,11,8,2,0,1000,4,129658
2,2,0,10,4,0,512,1000,2,94478
4,1,0,8,8,0,1024,500,8,159177
2,1,7,12,16,2,128,500,2,138262
0,0,7,12,32,1,512,2000,4,214072
1,2,2,13,4,2,256,2000,4,134083
2,2,7,11,4,1,0,0,6,127032
5,0,4,11,16,2,256,2000,2,147309
2,1,2,8,4,2,512,500,6,124680
2,2,1,10,16,1,0,0,2,125880
6,1,0,12,8,1,512,1000,2,111897
0,1,3,13,16,1,0,500,0,124700
6,0,7,11,8,2,512,1000,6,150485
5,0,3,12,8,1,256,500,2,117424
0,1,7,13,8,1,128,500,2,117109
3,2,7,9,4,1,0,0,4,103371
3,2,3,12,16,0,256,0,0,122551
5,0,5,10,16,1,512,2000,4,163921
6,1,5,13,32,1,256,500,6,225334
4,2,5,10,8,1,0,500,6,138857
5,2,4,12,32,0,256,0,2,184500
1,0,5,9,8,0,512,1000,8,160426
0,1,7,10,32,1,1024,2000,4,218322
0,2,0,11,8,1,128,500,6,144242
2,0,6,13,16,1,128,0,2,144345
3,2,3,12,8,1,1024,500,2,130157
0,2,0,9,4,0,0,0,4,100402
5,2,6,11,8,1,256,2000,2,120781
0,0,0,12,8,0,256,1000,0,104627
5,1,4,9,16,2,1024,500,8,192076
4,0,6,11,4,0,1024,0,4,131532
2,1,1,10,8,2,512,2000,4,160604
3,2,2,12,32,0,512,1000,4,213609
0,1,5,12,32,0,128,500,2,186980
5,2,1,10,4,0,0,2000,2,97091
6,2,4,8,32,1,0,500,4,184752
3,0,0,11,4,0,1024,500,4,131059
4,2,7,10,8,1,128,2000,0,99269
5,0,5,12,32,0,128,2000,6,227385
1,1,1,11,8,0,512,0,0,98384
1,1,5,11,16,2,256,0,4,150170
2,2,6,8,32,0,0,500,2,168919
2,0,2,12,16,1,128,2000,2,146542
4,2,5,9,16,2,512,1000,4,154211
4,0,0,8,4,2,512,1000,6,126561
2,0,0,8,16,0,512,500,8,178529
0,0,3,9,4,0,256,0,8,138123
0,1,3,9,4,2,128,2000,0,81407
5,0,5,8,4,1,1024,2000,6,141185
6,1,6,11,4,0,1024,0,8,158843
5,0,6,10,4,2,512,2000,6,139327
6,1,7,10,8,1,512,500,2,112730
4,1,4,8,4,0,256,2000,2,96784
3,1,4,11,32,2,512,2000,6,227190
5,2,1,9,4,2,128,0,4,103293
5,0,4,13,8,0,512,0,8,166982
6,2,2,8,32,1,512,1000,8,225097
4,0,6,12,32,1,128,500,2,188535
4,0,7,11,8,2,0,0,0,91104
1,2,3,12,32,1,512,0,8,244853
6,1,0,12,8,2,512,0,2,117856
4,0,4,8,16,0,128,2000,2,128120
2,1,3,11,16,1,1024,500,6,179506
0,2,3,12,4,0,256,500,6,135169
1,1,5,11,4,2,0,2000,6,137110
2,0,2,10,4,0,512,2000,0,96263
3,0,7,13,4,1,0,0,8,151271
5,0,2,12,8,0,512,1000,0,104817
1,2,5,12,16,1,512,1000,0,129081
3,0,7,11,8,1,512,500,6,148919
5,2,7,13,32,1,512,1000,2,192789
0,1,6,10,32,1,256,0,4,194022
4,0,2,12,32,1,128,2000,2,194830
2,0,2,8,32,2,128,500,2,168193
6,0,6,11,32,0,256,500,2,186289
2,1,1,11,16,2,256,2000,2,143986
0,0,3,12,8,0,512,1000,0,107322
3,2,5,10,32,0,512,0,6,219440
6,1,2,12,4,0,128,2000,6,142706
4,1,6,9,16,2,512,2000,2,139229
0,1,5,12,4,1,512,1000,4,129926
6,1,1,13,16,1,256,1000,8,193138
0,1,7,13,16,2,0,0,2,138259
0,2,4,9,4,1,1024,1000,2,107929
4,1,0,13,4,0,1024,1000,4,137530
1,0,6,13,32,1,512,2000,0,188356
5,1,4,8,4,1,512,500,2,93647
6,1,3,11,8,1,512,2000,4,150968
4,1,5,13,16,0,256,0,0,126960
0,1,4,11,16,1,1024,2000,0,142231
4,1,1,10,32,1,1024,0,2,189428
1,2,3,12,16,1,1024,1000,0,139697
5,2,4,8,4,2,512,500,2,92849
2,1,7,9,16,2,512,500,2,130996
6,2,7,10,16,1,1024,2000,6,184465
5,0,1,8,4,2,512,500,8,143334
3,1,7,8,4,2,1024,0,8,144162
6,0,7,9,16,0,256,0,6,158650
5,0,6,9,8,2,512,1000,2,112416
0,1,7,11,4,2,0,2000,4,120992
6,0,0,12,8,1,512,1000,0,108633
6,0,7,10,8,0,256,500,6,142261
4,0,0,12,32,0,256,1000,6,222173
0,1,6,10,8,0,512,500,6,141800
3,1,7,8,32,2,128,0,6,198493
2,0,1,13,8,1,1024,2000,8,191190
1,1,3,13,32,0,1024,2000,2,215762
5,1,1,9,4,0,256,1000,6,126567
4,0,3,9,16,2,512,500,6,166055
5,1,2,8,16,0,128,0,6,151051
3,2,5,8,32,1,0,500,4,184838
3,1,5,10,4,0,1024,1000,4,125580
6,2,5,8,32,1,128,500,0,153201
1,0,5,10,32,1,1024,0,2,190313
3,1,6,12,4,1,512,1000,6,145576
5,0,1,9,8,2,1024,0,0,102207
0,0,3,9,8,2,0,1000,0,84076
0,0,1,13,8,1,512,2000,2,122478
6,0,0,13,32,1,256,500,4,211992
2,0,5,9,16,0,128,0,2,128870
5,1,2,12,32,0,1024,0,0,186082
5,2,6,12,8,0,512,500,2,117771
3,1,2,11,4,2,512,0,4,119777
