brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,rating,Number of Ratings,Number of Reviews,Price
Acer,Apple,Ryzen 3,9,4.0,DDR4,1024.0,500.0,Windows,32,4,3,50,500,120233
Asus,AMD,M2,9,16.0,DDR3,128.0,500.0,Windows,32,4,3,0,0,142047
Acer,Apple,i7,12,16.0,DDR4,256.0,2000.0,Windows,64,2,1,1000,50,147535
MSI,AMD,i7,12,8.0,DDR5,512.0,1000.0,MacOS,32,6,5,100,0,156850
Apple,AMD,Ryzen 5,12,4.0,DDR4,256.0,2000.0,Linux,64,0,3,500,50,95204
Asus,Intel,Ryzen 5,11,8.0,DDR5,128.0,0.0,Windows,64,4,4,0,500,124597
Asus,Apple,M2,11,8.0,DDR4,128.0,1000.0,MacOS,32,2,4,50,0,116219
Apple,Intel,M2,9,32.0,DDR3,256.0,500.0,Windows,32,6,1,500,0,209057
Acer,Intel,i3,9,8.0,DDR3,0.0,0.0,Linux,64,4,4,1000,10,115715
MSI,Apple,Ryzen 5,12,16.0,DDR5,128.0,0.0,Windows,32,4,5,500,0,156281
Lenovo,Intel,M1,11,4.0,DDR4,1024.0,500.0,MacOS,64,0,2,5000,0,97261
Apple,Apple,Ryzen 7,10,4.0,DDR3,512.0,2000.0,Windows,32,0,5,0,500,95590
HP,Intel,i7,11,32.0,DDR3,512.0,0.0,Windows,32,8,1,100,50,233122
Acer,Apple,,9,32.0,DDR4,128.0,0.0,Linux,64,4,2,1000,10,186474
Apple,Apple,M2,11,16.0,DDR5,1024.0,1000.0,Linux,64,8,4,1000,0,199162
Apple,Apple,i3,9,32.0,DDR5,256.0,1000.0,Linux,64,2,3,1000,10,179002
Asus,AMD,M2,12,8.0,DDR5,,500.0,Windows,64,0,4,500,10,104603
HP,Intel,M2,12,8.0,DDR3,,500.0,MacOS,64,6,5,100,20,162136
HP,AMD,M2,12,16.0,DDR4,1024.0,500.0,Windows,64,4,5,0,50,169275
HP,Intel,Ryzen 3,10,4.0,DDR3,0.0,2000.0,Windows,64,4,1,0,20,115992
Apple,Intel,Ryzen 7,10,16.0,DDR3,128.0,0.0,Windows,64,8,3,500,10,176450
Lenovo,Intel,Ryzen 5,9,32.0,DDR3,1024.0,500.0,Windows,64,0,3,5000,500,173253
Dell,AMD,i7,8,4.0,DDR3,256.0,1000.0,Linux,64,8,2,0,500,138845
Acer,Intel,Ryzen 3,13,4.0,DDR4,512.0,0.0,Linux,32,4,2,0,0,126424
Dell,AMD,M2,10,4.0,DDR3,0.0,500.0,Linux,32,0,5,100,50,78076
Apple,Apple,M1,9,32.0,DDR3,256.0,0.0,Linux,64,4,1,500,100,189703
Dell,Intel,i7,11,8.0,DDR5,512.0,0.0,MacOS,32,0,5,500,50,100692
Apple,Intel,Ryzen 3,12,8.0,DDR3,128.0,0.0,Windows,64,4,3,1000,20,127099
Dell,Apple,M1,12,32.0,DDR4,256.0,500.0,Windows,32,6,3,0,50,221170
HP,Apple,M1,12,32.0,DDR3,512.0,0.0,Windows,32,8,5,50,0,238893
MSI,Intel,Ryzen 7,9,16.0,DDR4,0.0,0.0,MacOS,32,0,3,5000,50,107485
HP,Apple,i7,12,16.0,DDR4,512.0,0.0,MacOS,32,8,2,100,100,191231
HP,AMD,Ryzen 5,10,8.0,DDR4,,1000.0,Linux,32,0,3,100,500,105512
Asus,AMD,Ryzen 5,11,32.0,DDR5,0.0,500.0,Windows,64,0,2,5000,20,165419
Asus,Intel,i3,12,16.0,DDR5,256.0,2000.0,Windows,32,0,4,5000,20,132780
Dell,AMD,Ryzen 3,9,32.0,DDR3,128.0,1000.0,MacOS,32,4,1,50,10,191356
Apple,AMD,i3,11,32.0,DDR3,0.0,0.0,Windows,64,2,1,1000,20,178940
HP,Intel,i5,12,8.0,DDR3,0.0,0.0,MacOS,32,4,3,50,100,128871
Dell,Apple,Ryzen 5,8,8.0,DDR4,0.0,2000.0,Linux,32,2,1,5000,100,102146
Asus,Intel,Ryzen 3,12,32.0,DDR4,512.0,2000.0,MacOS,32,4,4,5000,500,218333
MSI,AMD,Ryzen 7,13,4.0,DDR4,1024.0,1000.0,Windows,32,2,3,50,20,123275
Acer,Intel,i3,10,4.0,DDR3,128.0,0.0,MacOS,32,0,2,1000,500,77882
Dell,Intel,Ryzen 7,11,32.0,DDR3,128.0,2000.0,MacOS,32,0,4,50,50,175537
MSI,AMD,Ryzen 7,10,8.0,DDR3,1024.0,1000.0,Linux,32,2,4,1000,100,124003
Acer,AMD,M2,8,4.0,DDR3,512.0,2000.0,Windows,64,2,1,5000,20,99479
Lenovo,Intel,M2,8,8.0,DDR5,512.0,0.0,Windows,64,8,2,5000,20,149282
Dell,AMD,Ryzen 7,13,4.0,DDR5,1024.0,0.0,Linux,64,0,5,5000,50,104163
Dell,AMD,i3,10,32.0,DDR5,1024.0,0.0,MacOS,32,4,4,0,500,206313
Lenovo,AMD,M2,11,16.0,DDR3,256.0,0.0,MacOS,32,8,1,1000,20,182154
Lenovo,AMD,i5,8,16.0,DDR5,512.0,500.0,Windows,64,2,4,5000,0,128967
Dell,AMD,M1,8,8.0,DDR5,0.0,500.0,MacOS,64,4,2,500,10,111829
Lenovo,AMD,M1,12,8.0,DDR3,128.0,500.0,Linux,64,6,2,500,100,147627
HP,Apple,M2,13,4.0,DDR5,512.0,1000.0,Windows,32,6,3,50,50,146862
Acer,Intel,i3,9,32.0,DDR3,1024.0,1000.0,MacOS,64,6,5,500,50,223511
Acer,AMD,M1,8,4.0,DDR3,0.0,2000.0,Linux,32,4,5,1000,10,111941
Acer,Intel,i7,11,32.0,DDR3,256.0,2000.0,Linux,64,2,1,0,0,189748
HP,Apple,M1,11,32.0,DDR4,256.0,1000.0,Windows,64,4,5,1000,10,205883
Apple,AMD,Ryzen 5,12,8.0,DDR3,0.0,2000.0,Windows,32,8,2,100,20,168503
Lenovo,Intel,i3,11,16.0,DDR5,0.0,1000.0,MacOS,32,8,5,50,500,187625
MSI,AMD,M2,12,16.0,DDR5,1024.0,500.0,MacOS,32,6,1,5000,50,181193
Lenovo,AMD,M2,8,8.0,DDR3,1024.0,1000.0,MacOS,32,2,4,0,500,114822
Dell,AMD,M1,8,16.0,DDR4,128.0,1000.0,Linux,32,8,5,50,500,175412
Asus,AMD,i3,8,8.0,DDR4,128.0,2000.0,Linux,32,0,5,100,500,92790
Acer,AMD,,8,4.0,DDR4,256.0,2000.0,MacOS,64,0,2,500,500,78889
Lenovo,AMD,i7,9,32.0,DDR5,0.0,1000.0,Windows,32,6,2,100,20,208237
MSI,AMD,M2,13,16.0,DDR4,256.0,0.0,Linux,32,6,4,500,50,177277
Dell,Apple,i3,13,16.0,DDR4,1024.0,2000.0,Linux,32,6,3,50,500,195165
HP,Apple,M2,9,4.0,DDR3,512.0,1000.0,MacOS,64,8,5,50,50,148118
Apple,AMD,M2,8,4.0,DDR4,,2000.0,Windows,64,2,2,5000,500,107504
HP,AMD,Ryzen 5,11,16.0,DDR4,512.0,0.0,Linux,32,6,3,5000,20,169073
MSI,Apple,M1,12,16.0,DDR4,0.0,2000.0,Windows,32,4,5,50,10,164538
Dell,Apple,Ryzen 5,13,8.0,DDR3,0.0,1000.0,Linux,32,6,5,5000,500,152266
Acer,Apple,,10,8.0,DDR3,0.0,1000.0,Windows,32,8,3,1000,100,155922
Lenovo,AMD,M2,12,16.0,DDR4,,0.0,Windows,32,2,2,0,100,137114
Dell,Intel,i3,10,8.0,DDR5,128.0,1000.0,Linux,32,6,4,1000,10,142478
Apple,Intel,Ryzen 7,10,4.0,DDR5,512.0,0.0,Windows,64,0,5,100,0,85557
HP,Intel,M1,8,32.0,DDR3,256.0,1000.0,Linux,32,6,1,0,10,205061
Apple,Intel,Ryzen 7,10,8.0,DDR4,256.0,1000.0,Linux,32,6,1,50,10,142952
Apple,AMD,i7,8,32.0,DDR5,512.0,2000.0,Windows,32,2,1,50,10,182848
MSI,Intel,Ryzen 5,9,8.0,DDR4,128.0,2000.0,Linux,32,4,4,50,100,128392
MSI,Apple,Ryzen 7,11,16.0,DDR3,1024.0,0.0,Windows,64,6,5,500,50,180244
Lenovo,Apple,Ryzen 5,10,8.0,DDR5,512.0,2000.0,Linux,32,6,2,100,0,151731
MSI,Intel,M1,11,32.0,DDR3,,500.0,Windows,64,8,2,1000,0,233666
MSI,Apple,M1,8,32.0,DDR4,512.0,0.0,Linux,32,2,4,5000,0,174322
Dell,AMD,i7,10,16.0,DDR3,512.0,500.0,Linux,32,8,5,100,20,188250
Acer,Intel,,12,32.0,DDR3,0.0,0.0,MacOS,32,6,3,500,500,216539
Lenovo,Intel,M2,9,16.0,DDR3,128.0,500.0,Linux,64,6,3,500,10,160286
Dell,AMD,i7,13,16.0,DDR3,0.0,2000.0,Linux,64,0,5,100,50,133182
Acer,Apple,Ryzen 7,9,32.0,DDR5,128.0,2000.0,Windows,32,8,5,500,50,234098
Apple,AMD,M1,10,4.0,DDR4,512.0,1000.0,Windows,32,2,2,5000,20,103226
Dell,AMD,i3,9,32.0,DDR5,128.0,500.0,Windows,32,6,4,0,100,209938
Asus,Apple,Ryzen 3,13,32.0,DDR4,256.0,1000.0,Windows,32,0,4,50,20,182088
Dell,AMD,i5,12,8.0,DDR4,0.0,0.0,MacOS,32,0,2,1000,20,94119
MSI,Apple,M2,11,32.0,DDR4,512.0,500.0,MacOS,32,4,1,500,10,203297
Acer,Apple,Ryzen 3,12,8.0,DDR4,256.0,1000.0,Windows,32,2,3,1000,100,120468
Lenovo,AMD,Ryzen 3,9,8.0,DDR4,128.0,0.0,Windows,64,0,5,50,500,86719
Lenovo,Apple,Ryzen 5,13,32.0,DDR5,128.0,500.0,Windows,64,2,3,5000,500,189542
Acer,AMD,M2,11,16.0,DDR4,256.0,1000.0,Windows,32,6,3,100,20,170231
MSI,Apple,M2,13,4.0,DDR3,128.0,500.0,Linux,32,4,4,5000,500,125718
HP,Intel,i7,12,32.0,DDR5,0.0,500.0,Windows,32,2,2,50,50,183414
Dell,Apple,Ryzen 5,8,32.0,DDR5,1024.0,1000.0,Linux,32,4,1,1000,10,201775
MSI,Apple,Ryzen 7,8,16.0,DDR4,128.0,2000.0,Windows,32,2,1,0,500,127377
Asus,AMD,i5,11,8.0,DDR3,512.0,2000.0,MacOS,32,2,2,100,100,123910
Apple,Apple,Ryzen 7,11,16.0,DDR3,128.0,1000.0,MacOS,64,8,3,500,50,187218
Acer,Intel,i3,11,16.0,DDR4,512.0,0.0,Windows,64,4,2,0,0,154823
Dell,Intel,i5,8,8.0,DDR4,128.0,1000.0,MacOS,64,2,2,50,10,101479
Lenovo,Apple,Ryzen 5,12,32.0,DDR3,128.0,1000.0,MacOS,32,8,5,1000,50,240999
Apple,Apple,,11,16.0,DDR5,512.0,500.0,MacOS,64,8,5,1000,20,191156
HP,Intel,M1,8,16.0,DDR5,0.0,2000.0,MacOS,32,4,3,1000,20,144095
Asus,AMD,Ryzen 5,11,32.0,DDR4,1024.0,2000.0,Linux,64,6,4,50,10,238131
Lenovo,Intel,Ryzen 7,11,32.0,DDR5,,2000.0,Linux,32,4,1,100,100,218158
Acer,Intel,Ryzen 5,13,4.0,DDR5,0.0,2000.0,Linux,64,2,5,500,20,113045
Dell,Apple,Ryzen 5,11,16.0,DDR3,128.0,1000.0,Linux,32,6,3,0,50,171141
Acer,Apple,Ryzen 3,8,4.0,DDR5,1024.0,500.0,Windows,64,4,2,50,0,114452
Apple,Intel,i3,12,8.0,DDR3,0.0,2000.0,MacOS,64,4,5,1000,100,139987
Dell,AMD,M2,8,32.0,DDR4,0.0,2000.0,MacOS,64,4,2,500,10,190772
MSI,Intel,M1,8,32.0,DDR4,1024.0,500.0,Windows,32,4,2,1000,20,198341
,Intel,Ryzen 3,11,4.0,DDR3,512.0,1000.0,Windows,32,6,5,50,100,141112
MSI,AMD,Ryzen 5,13,16.0,DDR3,256.0,1000.0,Linux,32,2,3,1000,0,147038
MSI,Intel,i7,10,8.0,DDR4,512.0,1000.0,Linux,32,8,1,50,100,161130
Acer,Intel,Ryzen 3,10,16.0,DDR3,128.0,2000.0,MacOS,32,4,3,1000,100,153574
Apple,Apple,Ryzen 5,10,16.0,DDR4,512.0,2000.0,Windows,64,8,4,50,10,195455
HP,AMD,M1,8,4.0,DDR4,256.0,2000.0,MacOS,32,8,4,1000,0,145534
Dell,Apple,M2,11,16.0,DDR4,256.0,1000.0,Windows,32,8,1,500,0,186124
Dell,Apple,Ryzen 5,10,4.0,DDR4,0.0,2000.0,Linux,32,4,4,500,100,119666
Asus,AMD,i3,9,32.0,DDR4,128.0,0.0,MacOS,64,4,2,1000,20,189803
Lenovo,AMD,Ryzen 7,9,32.0,DDR4,0.0,500.0,MacOS,64,4,4,1000,100,191538
Asus,Intel,i5,9,32.0,DDR5,512.0,0.0,Windows,64,4,5,50,50,197414
Asus,Apple,Ryzen 3,12,8.0,DDR5,512.0,0.0,MacOS,32,0,2,50,20,100843
Dell,AMD,Ryzen 3,11,8.0,DDR4,1024.0,2000.0,Linux,32,2,3,50,10,130423
Acer,Apple,Ryzen 3,8,16.0,DDR5,0.0,500.0,MacOS,64,0,1,100,0,103826
MSI,Apple,Ryzen 5,8,4.0,DDR3,0.0,0.0,Windows,32,6,5,1000,500,115049
Apple,AMD,M2,11,16.0,DDR3,0.0,1000.0,MacOS,32,0,5,5000,20,120214
MSI,Intel,,13,32.0,DDR4,0.0,1000.0,Linux,32,0,1,1000,10,173660
,Apple,M2,13,16.0,DDR5,256.0,1000.0,Windows,32,0,4,1000,100,132923
HP,AMD,Ryzen 5,12,16.0,DDR3,1024.0,1000.0,Windows,32,2,1,1000,10,153034
Dell,Intel,Ryzen 5,11,16.0,DDR3,128.0,500.0,Linux,64,8,1,50,50,183089
Apple,Apple,Ryzen 7,13,32.0,DDR3,128.0,1000.0,Windows,64,6,4,50,500,227398
Acer,AMD,i7,12,4.0,DDR3,128.0,500.0,Windows,64,6,3,100,10,133924
HP,Apple,i3,10,16.0,DDR5,256.0,500.0,MacOS,32,2,1,50,500,130931
Lenovo,AMD,Ryzen 3,10,32.0,DDR3,1024.0,500.0,Windows,64,0,4,5000,500,176108
Acer,AMD,i5,12,8.0,DDR3,1024.0,500.0,MacOS,32,8,5,1000,20,177593
Asus,Apple,Ryzen 3,11,4.0,DDR3,256.0,2000.0,Linux,64,4,1,1000,0,122700
Acer,Apple,M2,10,32.0,DDR4,0.0,0.0,Linux,32,2,1,0,20,173852
Acer,AMD,Ryzen 5,11,16.0,DDR3,512.0,2000.0,Linux,32,8,3,50,20,195147
MSI,Intel,i3,13,32.0,DDR3,0.0,0.0,Linux,64,2,3,0,0,187808
Acer,Apple,M1,10,4.0,DDR5,128.0,2000.0,Windows,64,2,5,1000,50,103429
Asus,AMD,i3,13,16.0,DDR3,0.0,1000.0,Windows,64,4,3,50,20,161465
Asus,AMD,i3,11,8.0,DDR3,256.0,500.0,MacOS,32,8,5,1000,0,162803
Dell,Intel,i7,11,8.0,DDR3,128.0,1000.0,MacOS,64,0,1,0,0,96693
Acer,Intel,Ryzen 3,9,8.0,DDR4,512.0,1000.0,MacOS,64,8,4,0,20,161537
MSI,Intel,i7,12,32.0,DDR5,128.0,1000.0,Windows,64,8,3,500,500,239149
Acer,Apple,M1,8,4.0,DDR5,0.0,2000.0,MacOS,64,0,5,500,0,80165
Lenovo,AMD,M1,12,8.0,DDR4,1024.0,1000.0,Windows,32,4,3,50,500,147173
Lenovo,AMD,Ryzen 7,11,16.0,DDR4,1024.0,500.0,Linux,32,8,3,50,100,196369
MSI,AMD,M2,11,16.0,DDR5,1024.0,500.0,Windows,32,0,2,50,20,133370
Dell,Intel,i5,12,16.0,DDR3,,0.0,Linux,64,2,1,50,500,133085
Dell,AMD,Ryzen 7,11,32.0,DDR5,1024.0,2000.0,MacOS,64,2,3,50,50,203439
Asus,Apple,Ryzen 5,13,4.0,DDR4,256.0,500.0,Windows,64,0,4,50,100,95866
Asus,Intel,i7,10,4.0,DDR3,512.0,500.0,MacOS,32,2,2,5000,50,101621
HP,Intel,i7,11,8.0,DDR5,1024.0,2000.0,MacOS,64,8,5,50,500,181761
MSI,Intel,Ryzen 7,12,4.0,DDR3,256.0,1000.0,Linux,32,0,5,0,20,94733
Acer,Intel,Ryzen 5,12,16.0,DDR3,256.0,500.0,MacOS,64,8,4,0,10,189758
Apple,Apple,i3,12,16.0,DDR4,128.0,1000.0,Windows,32,6,4,0,0,174334
MSI,AMD,Ryzen 5,9,32.0,DDR5,128.0,500.0,MacOS,32,4,1,5000,100,188795
HP,Apple,Ryzen 3,13,16.0,DDR4,512.0,0.0,Linux,64,4,4,1000,20,164833
Asus,AMD,Ryzen 7,13,4.0,DDR5,512.0,1000.0,Linux,64,4,5,100,0,134739
MSI,Apple,M2,9,16.0,DDR5,0.0,500.0,MacOS,32,0,1,1000,500,108093
MSI,Intel,Ryzen 5,13,8.0,DDR3,512.0,2000.0,Linux,32,6,4,50,10,163742
Asus,Intel,i3,9,32.0,DDR3,128.0,2000.0,MacOS,64,4,4,100,50,201505
HP,Apple,Ryzen 5,13,32.0,DDR3,256.0,2000.0,Linux,32,8,5,0,20,251589
Asus,Apple,i7,9,4.0,DDR4,0.0,500.0,MacOS,64,4,1,0,20,105474
Dell,AMD,i5,9,16.0,DDR3,512.0,1000.0,MacOS,64,6,2,500,500,165234
Acer,Apple,i7,13,16.0,DDR4,256.0,0.0,Windows,32,8,2,50,10,190494
Asus,Apple,M2,9,4.0,DDR3,128.0,0.0,Windows,32,8,1,50,50,136777
HP,AMD,M1,13,4.0,DDR4,1024.0,500.0,MacOS,64,0,4,500,20,106055
Lenovo,AMD,i5,9,8.0,DDR5,0.0,500.0,Windows,32,0,4,1000,500,86042
Dell,AMD,M1,12,4.0,DDR4,256.0,500.0,Windows,32,2,1,500,0,103089
Lenovo,Apple,Ryzen 5,8,16.0,DDR4,128.0,1000.0,Linux,64,6,2,5000,500,155227
Apple,AMD,Ryzen 3,13,8.0,DDR4,128.0,2000.0,Windows,32,8,3,50,10,176496
Asus,Intel,M2,9,32.0,DDR5,0.0,1000.0,Linux,32,6,5,5000,20,209828
Dell,Intel,Ryzen 5,12,16.0,DDR4,0.0,1000.0,Windows,32,4,1,5000,500,152097
Acer,Intel,i3,8,32.0,DDR5,512.0,500.0,Windows,32,4,3,5000,50,192505
Asus,Apple,Ryzen 5,9,32.0,DDR3,512.0,0.0,MacOS,64,2,5,0,100,182622
Acer,Intel,i5,8,32.0,DDR3,0.0,1000.0,Windows,32,8,3,500,20,219065
MSI,Apple,i7,13,16.0,DDR5,0.0,0.0,MacOS,32,8,3,100,50,187363
Lenovo,Apple,Ryzen 3,8,32.0,DDR4,256.0,500.0,MacOS,32,2,5,0,10,174093
Dell,Intel,M1,10,16.0,DDR3,512.0,1000.0,MacOS,32,4,3,1000,50,157135
Acer,AMD,Ryzen 5,11,32.0,DDR4,128.0,2000.0,MacOS,64,8,2,0,50,239095
HP,Apple,Ryzen 5,10,4.0,DDR4,512.0,2000.0,Windows,64,6,1,1000,10,138462
Acer,Intel,i7,13,4.0,DDR5,512.0,1000.0,MacOS,64,8,2,0,100,164087
HP,Apple,Ryzen 3,13,16.0,DDR3,0.0,2000.0,Windows,32,4,2,50,500,164637
Asus,AMD,Ryzen 7,8,32.0,DDR5,0.0,1000.0,Windows,64,8,5,5000,0,221659
Dell,AMD,M1,12,32.0,DDR5,512.0,2000.0,Linux,64,8,5,1000,100,250704
Acer,Intel,Ryzen 5,9,32.0,DDR5,1024.0,500.0,Linux,32,0,5,1000,0,173915
Apple,Apple,Ryzen 5,11,4.0,DDR5,1024.0,2000.0,Linux,32,8,3,500,0,169341
Acer,Apple,Ryzen 7,9,32.0,DDR4,512.0,2000.0,MacOS,64,2,3,0,0,187358
Apple,Apple,M1,12,32.0,DDR3,1024.0,500.0,Windows,64,2,1,1000,20,198165
Dell,Apple,i5,13,16.0,DDR3,512.0,500.0,Windows,32,6,3,1000,100,182281
Acer,Intel,i5,11,32.0,DDR3,0.0,2000.0,MacOS,32,8,1,0,50,234789
HP,AMD,M2,10,4.0,DDR4,0.0,0.0,Linux,32,6,2,0,20,122728
Acer,Intel,M2,13,32.0,DDR4,0.0,0.0,Linux,64,4,1,100,10,201918
Lenovo,Apple,i3,13,4.0,DDR5,128.0,1000.0,Windows,32,4,1,500,10,124360
Asus,Apple,i7,8,4.0,DDR5,0.0,2000.0,Windows,64,0,5,1000,0,80103
MSI,AMD,Ryzen 3,12,8.0,DDR5,0.0,1000.0,Windows,64,0,3,0,20,100743
HP,Apple,Ryzen 5,8,4.0,DDR5,512.0,500.0,Linux,64,8,4,1000,500,141768
Lenovo,Intel,M1,8,8.0,DDR3,1024.0,2000.0,Windows,32,8,4,100,500,171334
Apple,Intel,Ryzen 5,9,8.0,DDR5,1024.0,500.0,Linux,64,6,5,100,20,151879
Asus,AMD,M2,13,32.0,DDR4,0.0,2000.0,Linux,64,6,2,1000,10,228966
Dell,Intel,i3,12,8.0,DDR4,0.0,2000.0,Linux,64,8,2,500,50,168896
HP,Intel,,8,16.0,DDR4,0.0,,MacOS,64,8,2,50,100,167447
MSI,Intel,M1,10,4.0,DDR5,512.0,,MacOS,32,0,1,1000,100,91900
Asus,Intel,Ryzen 5,11,16.0,DDR3,512.0,2000.0,Windows,64,0,3,100,0,131779
Apple,Apple,i7,12,8.0,DDR3,512.0,1000.0,Linux,32,0,2,500,0,105661
MSI,Intel,i3,9,32.0,DDR5,1024.0,500.0,Windows,32,8,4,5000,0,236266
Dell,AMD,i7,12,4.0,DDR5,128.0,0.0,Linux,64,6,1,0,10,132572
Dell,AMD,i3,13,16.0,DDR4,1024.0,0.0,Windows,64,2,2,5000,10,153681
Apple,Intel,Ryzen 5,9,32.0,DDR4,512.0,2000.0,Windows,32,2,2,500,500,188468
HP,AMD,i3,11,8.0,DDR3,256.0,1000.0,MacOS,32,6,3,500,100,146388
Apple,Intel,i5,10,32.0,DDR4,128.0,2000.0,MacOS,32,6,3,1000,500,218590
Acer,AMD,M1,8,16.0,DDR4,0.0,1000.0,MacOS,32,6,1,500,500,154108
Dell,AMD,Ryzen 3,12,32.0,DDR5,1024.0,2000.0,MacOS,64,0,4,0,0,194562
Asus,Intel,Ryzen 5,9,16.0,DDR3,128.0,0.0,Linux,64,4,5,5000,500,141432
Acer,Intel,Ryzen 7,11,32.0,DDR5,256.0,500.0,Windows,64,8,4,1000,20,233423
Lenovo,Apple,Ryzen 3,8,4.0,DDR3,128.0,1000.0,Windows,64,0,3,100,500,72821
MSI,Intel,Ryzen 5,11,32.0,DDR5,1024.0,2000.0,Linux,32,2,3,0,50,204787
Acer,Intel,Ryzen 3,10,4.0,DDR3,512.0,2000.0,Linux,32,8,5,1000,10,158542
MSI,Apple,i5,8,16.0,DDR4,0.0,1000.0,Windows,64,6,4,1000,500,157394
Apple,Intel,,8,4.0,DDR3,512.0,1000.0,MacOS,64,2,4,50,0,98193
Acer,Intel,i3,8,32.0,DDR3,512.0,0.0,MacOS,64,6,5,0,0,210294
Apple,Apple,M2,9,4.0,DDR5,1024.0,1000.0,MacOS,32,6,3,500,10,139159
Lenovo,Intel,Ryzen 3,8,16.0,DDR3,512.0,2000.0,Linux,64,6,1,0,100,168638
Dell,Intel,Ryzen 5,11,32.0,DDR3,512.0,0.0,Windows,32,8,4,0,100,236126
Lenovo,Apple,Ryzen 7,9,4.0,DDR3,1024.0,0.0,Linux,32,2,2,50,100,99366
Dell,Apple,Ryzen 7,8,4.0,DDR5,1024.0,500.0,Windows,32,2,4,500,100,101274
Apple,AMD,,11,,DDR3,256.0,500.0,MacOS,32,6,4,5000,20,145268
Dell,Intel,i7,11,4.0,DDR5,512.0,500.0,MacOS,64,0,4,50,0,90156
MSI,AMD,M2,12,8.0,DDR4,128.0,1000.0,MacOS,32,4,3,50,100,133078
,AMD,M1,11,16.0,DDR5,0.0,0.0,Windows,32,0,2,50,100,115002
Lenovo,Apple,Ryzen 3,13,8.0,DDR3,0.0,1000.0,MacOS,64,8,4,0,500,168043
Acer,Intel,,10,16.0,DDR4,1024.0,0.0,Windows,64,4,1,5000,50,156734
Lenovo,Intel,M2,8,4.0,DDR3,1024.0,2000.0,Linux,32,0,2,50,50,90817
MSI,Apple,Ryzen 3,8,4.0,DDR5,256.0,,MacOS,64,2,5,100,0,92493
Dell,AMD,M1,8,8.0,DDR4,512.0,0.0,Linux,64,0,1,500,500,84077
MSI,Apple,Ryzen 7,11,16.0,DDR4,1024.0,500.0,Linux,32,6,5,5000,10,183050
HP,Intel,M1,11,4.0,DDR4,1024.0,,Windows,64,8,4,500,100,163653
HP,Apple,Ryzen 3,8,8.0,DDR3,0.0,2000.0,Linux,32,0,3,5000,20,89441
Acer,Intel,Ryzen 5,13,8.0,DDR4,512.0,1000.0,Windows,32,0,4,50,50,111162
MSI,AMD,Ryzen 3,9,8.0,DDR4,256.0,0.0,Windows,64,4,4,5000,100,120874
,Intel,M2,9,4.0,DDR4,1024.0,500.0,Linux,64,6,5,0,10,138520
Acer,AMD,M1,10,16.0,DDR4,1024.0,0.0,Windows,64,4,4,5000,20,159898
Apple,AMD,Ryzen 5,12,4.0,DDR5,1024.0,1000.0,Windows,32,8,1,1000,50,166752
Acer,Intel,Ryzen 5,10,,DDR3,0.0,500.0,Windows,64,8,3,1000,500,224450
HP,Intel,i7,8,32.0,DDR3,1024.0,2000.0,Linux,32,6,5,0,10,224771
Acer,AMD,Ryzen 7,8,4.0,DDR4,1024.0,2000.0,Windows,64,4,2,50,10,121713
HP,Apple,i3,8,16.0,DDR5,0.0,1000.0,MacOS,32,6,4,50,500,157479
Dell,Intel,Ryzen 5,12,8.0,DDR4,1024.0,1000.0,Linux,64,4,5,100,20,147362
Apple,AMD,M1,11,32.0,DDR3,512.0,0.0,Linux,32,2,4,1000,20,188683
MSI,AMD,Ryzen 7,12,32.0,DDR3,512.0,2000.0,Windows,64,6,4,1000,50,231810
Acer,Apple,i5,10,4.0,DDR3,0.0,1000.0,Linux,64,8,5,500,20,145098
HP,Intel,Ryzen 3,11,32.0,DDR4,512.0,1000.0,MacOS,64,4,1,50,100,205027
Lenovo,AMD,M2,11,32.0,DDR4,256.0,2000.0,Linux,64,2,2,0,20,193389
Apple,Apple,M1,10,8.0,DDR5,1024.0,0.0,Linux,64,8,4,50,500,167333
Acer,AMD,i5,11,8.0,DDR5,256.0,0.0,Linux,32,4,1,50,10,123863
Asus,Intel,M1,9,16.0,DDR3,512.0,,Windows,32,2,4,100,20,139839
Dell,Apple,Ryzen 3,10,32.0,DDR3,0.0,2000.0,MacOS,64,8,4,5000,50,235855
Dell,AMD,i7,10,16.0,DDR5,0.0,2000.0,MacOS,32,8,1,5000,100,183064
Lenovo,Apple,M1,9,16.0,DDR3,256.0,2000.0,MacOS,32,2,4,0,20,137258
HP,Intel,Ryzen 5,12,8.0,DDR5,512.0,2000.0,Linux,64,8,2,100,100,174035
Acer,Apple,i3,12,8.0,DDR4,1024.0,1000.0,MacOS,64,4,5,100,20,148415
Apple,Intel,Ryzen 5,12,4.0,DDR3,512.0,500.0,Windows,32,4,1,100,100,124116
HP,AMD,Ryzen 3,11,8.0,DDR3,512.0,2000.0,Linux,32,8,3,5000,20,173210
Dell,Intel,M1,9,16.0,DDR5,0.0,500.0,Windows,64,0,4,100,20,110409
HP,AMD,i3,10,32.0,DDR4,128.0,0.0,Linux,64,2,5,50,0,180146
Dell,AMD,Ryzen 5,10,,DDR3,1024.0,1000.0,Windows,64,0,2,5000,10,130007
HP,Intel,i3,10,16.0,DDR3,1024.0,500.0,Linux,32,4,2,5000,50,160517
Lenovo,AMD,M2,11,16.0,DDR5,0.0,0.0,Windows,64,8,3,500,50,179820
